268 Thu Sep 25 11:52:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
281 Wed Oct 8 19:00:53 EDT 2014 hour 30 Open:Active - 500 - - 21155 20646 509 0
281 Wed Oct 8 19:00:53 EDT 2014 week 30 Open:Active - 300 - - 37554 36556 993 5
281 Wed Oct 8 19:00:53 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
281 Wed Oct 8 19:00:53 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
281 Wed Oct 8 19:00:53 EDT 2014 forest 30 Open:Active - 100 - - 5 0 5 0
281 Wed Oct 8 19:00:53 EDT 2014 bhour 25 Open:Active - 200 - - 128 124 4 0
281 Wed Oct 8 19:00:53 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1397 843 554 0
281 Wed Oct 8 19:00:53 EDT 2014 bweek 20 Open:Active - 40 - - 164 162 2 0
281 Wed Oct 8 19:00:53 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 19:00:53 EDT 2014 interactive 10 Open:Active - 3 - - 117 2 115 0
281 Wed Oct 8 19:00:53 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
281 Wed Oct 8 19:00:53 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
281 Wed Oct 8 19:01:04 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
281 Wed Oct 8 19:01:04 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
281 Wed Oct 8 19:01:04 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
281 Wed Oct 8 19:01:04 EDT 2014 care 50 Open:Active - - - - 1 0 1 0
281 Wed Oct 8 19:01:04 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
281 Wed Oct 8 19:01:04 EDT 2014 priority 50 Open:Active - 10 - 1 670 633 37 0
281 Wed Oct 8 19:01:04 EDT 2014 gpu 50 Open:Active - - - - 17 17 0 0
281 Wed Oct 8 19:01:05 EDT 2014 genepattern 40 Open:Active - - - - 12 0 12 0
281 Wed Oct 8 19:01:05 EDT 2014 gsa 35 Open:Active - - - - 116 0 116 0
281 Wed Oct 8 19:01:05 EDT 2014 neurolab 35 Open:Active - - - - 11 0 11 0
281 Wed Oct 8 19:01:05 EDT 2014 regevlab 35 Open:Active - 80 - - 637 371 266 0
281 Wed Oct 8 19:01:05 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 hour 30 Open:Active - 500 - - 21152 20644 508 0
281 Wed Oct 8 19:01:05 EDT 2014 week 30 Open:Active - 300 - - 37548 36554 989 5
281 Wed Oct 8 19:01:05 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 forest 30 Open:Active - 100 - - 5 0 5 0
281 Wed Oct 8 19:01:05 EDT 2014 bhour 25 Open:Active - 200 - - 128 124 4 0
281 Wed Oct 8 19:01:05 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1393 840 553 0
281 Wed Oct 8 19:01:05 EDT 2014 bweek 20 Open:Active - 40 - - 164 162 2 0
281 Wed Oct 8 19:01:05 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 19:01:05 EDT 2014 interactive 10 Open:Active - 3 - - 118 2 116 0
281 Wed Oct 8 19:01:05 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
281 Wed Oct 8 19:01:05 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
281 Wed Oct 8 21:19:24 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 care 50 Open:Active - - - - 1 0 1 0
281 Wed Oct 8 21:19:24 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 priority 50 Open:Active - 10 - 1 658 627 31 0
281 Wed Oct 8 21:19:24 EDT 2014 gpu 50 Open:Active - - - - 17 17 0 0
281 Wed Oct 8 21:19:24 EDT 2014 genepattern 40 Open:Active - - - - 10 0 10 0
281 Wed Oct 8 21:19:24 EDT 2014 gsa 35 Open:Active - - - - 92 0 92 0
281 Wed Oct 8 21:19:24 EDT 2014 neurolab 35 Open:Active - - - - 8 0 8 0
281 Wed Oct 8 21:19:24 EDT 2014 regevlab 35 Open:Active - 80 - - 841 575 266 0
281 Wed Oct 8 21:19:24 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 hour 30 Open:Active - 500 - - 20157 19540 617 0
281 Wed Oct 8 21:19:24 EDT 2014 week 30 Open:Active - 300 - - 37177 36258 913 6
281 Wed Oct 8 21:19:24 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 forest 30 Open:Active - 100 - - 3 0 3 0
281 Wed Oct 8 21:19:24 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
281 Wed Oct 8 21:19:24 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1270 789 481 0
281 Wed Oct 8 21:19:24 EDT 2014 bweek 20 Open:Active - 40 - - 164 162 2 0
281 Wed Oct 8 21:19:24 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
281 Wed Oct 8 21:19:24 EDT 2014 interactive 10 Open:Active - 3 - - 99 2 97 0
281 Wed Oct 8 21:19:24 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
281 Wed Oct 8 21:19:24 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 10:29:07 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 priority 50 Open:Active - 10 - 1 571 546 25 0
283 Fri Oct 10 10:29:07 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 genepattern 40 Open:Active - - - - 90 18 72 0
283 Fri Oct 10 10:29:07 EDT 2014 gsa 35 Open:Active - - - - 404 233 171 0
283 Fri Oct 10 10:29:07 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 regevlab 35 Open:Active - 80 - - 262 49 213 0
283 Fri Oct 10 10:29:07 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
283 Fri Oct 10 10:29:07 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 hour 30 Open:Active - 500 - - 36082 36010 72 0
283 Fri Oct 10 10:29:07 EDT 2014 week 30 Open:Active - 300 - - 41972 41033 938 1
283 Fri Oct 10 10:29:07 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 forest 30 Open:Active - 100 - - 8 0 8 0
283 Fri Oct 10 10:29:07 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 10:29:07 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1322 820 502 0
283 Fri Oct 10 10:29:07 EDT 2014 bweek 20 Open:Active - 40 - - 187 187 0 0
283 Fri Oct 10 10:29:07 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 10:29:07 EDT 2014 interactive 10 Open:Active - 3 - - 112 2 110 0
283 Fri Oct 10 10:29:07 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 10:29:07 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 10:41:30 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 priority 50 Open:Active - 10 - 1 659 616 43 0
283 Fri Oct 10 10:41:30 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 genepattern 40 Open:Active - - - - 89 18 71 0
283 Fri Oct 10 10:41:30 EDT 2014 gsa 35 Open:Active - - - - 366 198 168 0
283 Fri Oct 10 10:41:30 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 10:41:30 EDT 2014 regevlab 35 Open:Active - 80 - - 262 49 213 0
283 Fri Oct 10 10:41:31 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
283 Fri Oct 10 10:41:31 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 hour 30 Open:Active - 500 - - 32710 32640 70 0
283 Fri Oct 10 10:41:31 EDT 2014 week 30 Open:Active - 300 - - 42119 41190 924 5
283 Fri Oct 10 10:41:31 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 forest 30 Open:Active - 100 - - 30 0 30 0
283 Fri Oct 10 10:41:31 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 10:41:31 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1116 639 477 0
283 Fri Oct 10 10:41:31 EDT 2014 bweek 20 Open:Active - 40 - - 187 187 0 0
283 Fri Oct 10 10:41:31 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 10:41:31 EDT 2014 interactive 10 Open:Active - 3 - - 117 2 115 0
283 Fri Oct 10 10:41:31 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 10:41:31 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 12:32:47 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 priority 50 Open:Active - 10 - 1 707 667 40 0
283 Fri Oct 10 12:32:47 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 genepattern 40 Open:Active - - - - 68 7 61 0
283 Fri Oct 10 12:32:47 EDT 2014 gsa 35 Open:Active - - - - 195 0 195 0
283 Fri Oct 10 12:32:47 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 regevlab 35 Open:Active - 80 - - 262 49 213 0
283 Fri Oct 10 12:32:47 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 rnai 35 Open:Active - - - 10 3 0 3 0
283 Fri Oct 10 12:32:47 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 hour 30 Open:Active - 500 - - 30571 30385 186 0
283 Fri Oct 10 12:32:47 EDT 2014 week 30 Open:Active - 300 - - 42166 41348 815 3
283 Fri Oct 10 12:32:47 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 forest 30 Open:Active - 100 - - 34 0 34 0
283 Fri Oct 10 12:32:47 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 12:32:47 EDT 2014 compbio-week 25 Open:Active - 1040 - - 263 0 263 0
283 Fri Oct 10 12:32:47 EDT 2014 bweek 20 Open:Active - 40 - - 187 187 0 0
283 Fri Oct 10 12:32:47 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:32:47 EDT 2014 interactive 10 Open:Active - 3 - - 122 2 120 0
283 Fri Oct 10 12:32:47 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 12:32:47 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 12:34:20 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 priority 50 Open:Active - 10 - 1 706 666 40 0
283 Fri Oct 10 12:34:20 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 genepattern 40 Open:Active - - - - 68 7 61 0
283 Fri Oct 10 12:34:20 EDT 2014 gsa 35 Open:Active - - - - 195 1 194 0
283 Fri Oct 10 12:34:20 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:34:20 EDT 2014 regevlab 35 Open:Active - 80 - - 262 49 213 0
283 Fri Oct 10 12:34:20 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 rnai 35 Open:Active - - - 10 3 0 3 0
283 Fri Oct 10 12:34:21 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 hour 30 Open:Active - 500 - - 30405 30218 187 0
283 Fri Oct 10 12:34:21 EDT 2014 week 30 Open:Active - 300 - - 42156 41347 807 2
283 Fri Oct 10 12:34:21 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 forest 30 Open:Active - 100 - - 34 0 34 0
283 Fri Oct 10 12:34:21 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 12:34:21 EDT 2014 compbio-week 25 Open:Active - 1040 - - 263 0 263 0
283 Fri Oct 10 12:34:21 EDT 2014 bweek 20 Open:Active - 40 - - 187 187 0 0
283 Fri Oct 10 12:34:21 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:34:21 EDT 2014 interactive 10 Open:Active - 3 - - 123 2 121 0
283 Fri Oct 10 12:34:21 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 12:34:21 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 12:51:30 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 priority 50 Open:Active - 10 - 1 697 658 39 0
283 Fri Oct 10 12:51:30 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 genepattern 40 Open:Active - - - - 68 7 61 0
283 Fri Oct 10 12:51:30 EDT 2014 gsa 35 Open:Active - - - - 115 0 115 0
283 Fri Oct 10 12:51:30 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 regevlab 35 Open:Active - 80 - - 262 49 213 0
283 Fri Oct 10 12:51:30 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 rnai 35 Open:Active - - - 10 3 0 3 0
283 Fri Oct 10 12:51:30 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 hour 30 Open:Active - 500 - - 28488 28283 205 0
283 Fri Oct 10 12:51:30 EDT 2014 week 30 Open:Active - 300 - - 42116 41335 778 3
283 Fri Oct 10 12:51:30 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 forest 30 Open:Active - 100 - - 34 0 34 0
283 Fri Oct 10 12:51:30 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 12:51:30 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1417 930 487 0
283 Fri Oct 10 12:51:30 EDT 2014 bweek 20 Open:Active - 40 - - 187 187 0 0
283 Fri Oct 10 12:51:30 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 12:51:30 EDT 2014 interactive 10 Open:Active - 3 - - 123 2 121 0
283 Fri Oct 10 12:51:30 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 12:51:30 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 13:33:09 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 priority 50 Open:Active - 10 - 1 678 641 37 0
283 Fri Oct 10 13:33:09 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 genepattern 40 Open:Active - - - - 74 12 62 0
283 Fri Oct 10 13:33:09 EDT 2014 gsa 35 Open:Active - - - - 82 1 81 0
283 Fri Oct 10 13:33:09 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 regevlab 35 Open:Active - 80 - - 258 49 209 0
283 Fri Oct 10 13:33:09 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 rnai 35 Open:Active - - - 10 2 0 2 0
283 Fri Oct 10 13:33:09 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 hour 30 Open:Active - 500 - - 22380 21720 660 0
283 Fri Oct 10 13:33:09 EDT 2014 week 30 Open:Active - 300 - - 42040 41320 718 2
283 Fri Oct 10 13:33:09 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 forest 30 Open:Active - 100 - - 12 0 12 0
283 Fri Oct 10 13:33:09 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 13:33:09 EDT 2014 compbio-week 25 Open:Active - 1040 - - 262 0 262 0
283 Fri Oct 10 13:33:09 EDT 2014 bweek 20 Open:Active - 40 - - 187 186 1 0
283 Fri Oct 10 13:33:09 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 13:33:09 EDT 2014 interactive 10 Open:Active - 3 - - 127 3 124 0
283 Fri Oct 10 13:33:09 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 13:33:09 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 13:33:17 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 13:33:18 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 priority 50 Open:Active - 10 - 1 678 641 37 0
283 Fri Oct 10 13:33:18 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 genepattern 40 Open:Active - - - - 74 12 62 0
283 Fri Oct 10 13:33:18 EDT 2014 gsa 35 Open:Active - - - - 80 1 79 0
283 Fri Oct 10 13:33:18 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 regevlab 35 Open:Active - 80 - - 258 49 209 0
283 Fri Oct 10 13:33:18 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 rnai 35 Open:Active - - - 10 2 0 2 0
283 Fri Oct 10 13:33:18 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 hour 30 Open:Active - 500 - - 22366 21699 667 0
283 Fri Oct 10 13:33:18 EDT 2014 week 30 Open:Active - 300 - - 42040 41320 718 2
283 Fri Oct 10 13:33:18 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 forest 30 Open:Active - 100 - - 12 0 12 0
283 Fri Oct 10 13:33:18 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
283 Fri Oct 10 13:33:18 EDT 2014 compbio-week 25 Open:Active - 1040 - - 262 0 262 0
283 Fri Oct 10 13:33:18 EDT 2014 bweek 20 Open:Active - 40 - - 187 186 1 0
283 Fri Oct 10 13:33:18 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
283 Fri Oct 10 13:33:18 EDT 2014 interactive 10 Open:Active - 3 - - 128 2 126 0
283 Fri Oct 10 13:33:18 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
283 Fri Oct 10 13:33:18 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
283 Fri Oct 10 14:09:13 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 priority 50 Open:Active - 10 - 1 649 608 41 0
283 Fri Oct 10 14:09:13 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 genepattern 40 Open:Active - - - - 74 12 62 0
283 Fri Oct 10 14:09:13 EDT 2014 gsa 35 Open:Active - - - - 77 1 76 0
283 Fri Oct 10 14:09:13 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
283 Fri Oct 10 14:09:13 EDT 2014 regevlab 35 Open:Active - 80 - - 282 53 229 0
283 Fri Oct 10 14:09:13 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
